lat,lon,Country,URL,Summary,id,Captions,Class,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7
39.69347225,-105.04433999999999,United States,http://www.mufoncms.com/files_jeud8334j/89697_submitter_file3__P1160732Medium.JPG,Still photographs.  called starcruiser for three years now.,407,an airplane flying in the sky over a city .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
39.69347225,-105.04433999999999,United States,http://www.mufoncms.com/files_jeud8334j/89697_submitter_file4__P1160726Medium.JPG,Still photographs.  called starcruiser for three years now.,408,a night view of a city street at night .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
39.69347225,-105.04433999999999,United States,http://www.mufoncms.com/files_jeud8334j/89697_submitter_file5__P1160725Medium.JPG,Still photographs.  called starcruiser for three years now.,409,a large jetliner flying through a cloudy blue sky .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
32.621810700000005,-83.61939100000001,United States,http://www.mufoncms.com/files_jeud8334j/89660_submitter_file1__IMGj9y9xa.jpg,Saw several small lights and one bright light and what seemed to be a triangle shape craft ,410,a view of a city street at night .,['barn'],barn,,,,,,
32.621810700000005,-83.61939100000001,United States,http://www.mufoncms.com/files_jeud8334j/89660_submitter_file3__2018011819305315163225504301516332247535.jpg,Saw several small lights and one bright light and what seemed to be a triangle shape craft ,411,a close up of a red and white fire hydrant .,"['caldron, cauldron']",caldron, cauldron,,,,,
39.93856425,-87.0230834,United States,http://www.mufoncms.com/files_jeud8334j/89657_submitter_file1__thumbnail.jpg,I see ufos frequently. appeared like most that i see,412,a close up of a person holding a frisbee,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
52.53964483,-0.252228627,United Kingdom,http://www.mufoncms.com/files_jeud8334j/89651_submitter_file1__F1566178A12146F3AAB53A8DCC48114C.jpeg,Bright lights expanding,413,a blue and white kite flying in the sky .,"['file, file cabinet, filing cabinet']",file, file cabinet, filing cabinet,,,,
52.53964483,-0.252228627,United Kingdom,http://www.mufoncms.com/files_jeud8334j/89651_submitter_file2__E014F59753D74B0183616517AB5DA30C.jpeg,Bright lights expanding,414,a person holding a pair of scissors in their hands .,['syringe'],syringe,,,,,,
43.0795278,-107.28378390000002,United States,http://www.mufoncms.com/files_jeud8334j/89640_submitter_file1__IMG1759.JPG,I was just taking pictures from the truck window heading west on i-80 in wy.,415,a bird flying over a body of water .,"['valley, vale']",valley, vale,,,,,
43.0795278,-107.28378390000002,United States,http://www.mufoncms.com/files_jeud8334j/89640_submitter_file2__IMG1761.JPG,I was just taking pictures from the truck window heading west on i-80 in wy.,416,a surfer riding a wave in the ocean .,"['valley, vale']",valley, vale,,,,,
19.36502561,-99.29307738,Mexico,http://www.mufoncms.com/files_jeud8334j/89637_submitter_file1__zoom0.JPG,,417,a person holding a knife in a kitchen,['dough'],dough,,,,,,
19.36502561,-99.29307738,Mexico,http://www.mufoncms.com/files_jeud8334j/89637_submitter_file2__zoom1.png,,418,a close up of a white and blue sky background .,['envelope'],envelope,,,,,,
19.36502561,-99.29307738,Mexico,http://www.mufoncms.com/files_jeud8334j/89637_submitter_file3__zoom2.png,,419,a group of planes flying in the sky .,['envelope'],envelope,,,,,,
48.85974464,2.283798606,France,http://www.mufoncms.com/files_jeud8334j/89623_submitter_file1__IMG6331.JPG,Glowing object nearby tour eiffel in paris,420,a clock tower in the middle of a city .,"['stupa, tope']",stupa, tope,,,,,
48.85974464,2.283798606,France,http://www.mufoncms.com/files_jeud8334j/89623_submitter_file2__IMG6332.JPG,Glowing object nearby tour eiffel in paris,421,a clock tower in the middle of a city .,"['stupa, tope']",stupa, tope,,,,,
48.85974464,2.283798606,France,http://www.mufoncms.com/files_jeud8334j/89623_submitter_file3__IMG6333.JPG,Glowing object nearby tour eiffel in paris,422,a clock tower in the middle of a city .,"['stupa, tope']",stupa, tope,,,,,
48.85974464,2.283798606,France,http://www.mufoncms.com/files_jeud8334j/89623_submitter_file4__IMG6334.JPG,Glowing object nearby tour eiffel in paris,423,a view of a city street at night .,['palace'],palace,,,,,,
48.85974464,2.283798606,France,http://www.mufoncms.com/files_jeud8334j/89623_submitter_file5__IMG6335.JPG,Glowing object nearby tour eiffel in paris,424,a large building with a clock tower on top .,"['bell cote, bell cot']",bell cote, bell cot,,,,,
48.85974464,2.283798606,France,http://www.mufoncms.com/files_jeud8334j/89623_submitter_file6__ScreenshotWikimapia.png,Glowing object nearby tour eiffel in paris,425,a close up of a pair of scissors,"['oscilloscope, scope, cathode-ray oscilloscope, CRO']",oscilloscope, scope, cathode-ray oscilloscope, CRO,,,
27.9715233,-82.79500259999999,United States,http://www.mufoncms.com/files_jeud8334j/89611_submitter_file1__20180116143457.jpg,I was trying to capture an ultralight realized after i captured an orb over the ocean in clearwater at precisely 2:34 to 2:35 pm,426,a view of a plane flying through the sky .,['wing'],wing,,,,,,
27.9715233,-82.79500259999999,United States,http://www.mufoncms.com/files_jeud8334j/89611_submitter_file2__20180116143503.jpg,I was trying to capture an ultralight realized after i captured an orb over the ocean in clearwater at precisely 2:34 to 2:35 pm,427,a kite flying high in the sky with a sky background,['balloon'],balloon,,,,,,
27.9715233,-82.79500259999999,United States,http://www.mufoncms.com/files_jeud8334j/89611_submitter_file3__20180116143507.jpg,I was trying to capture an ultralight realized after i captured an orb over the ocean in clearwater at precisely 2:34 to 2:35 pm,428,a plane flying in the sky with a sky background,['geyser'],geyser,,,,,,
27.9715233,-82.79500259999999,United States,http://www.mufoncms.com/files_jeud8334j/89611_submitter_file4__20180116143503.jpg,I was trying to capture an ultralight realized after i captured an orb over the ocean in clearwater at precisely 2:34 to 2:35 pm,429,a plane flying in the sky over a mountain .,['wing'],wing,,,,,,
51.2464536,22.5684463,Poland,http://www.mufoncms.com/files_jeud8334j/89585_submitter_file1__137133481081462861924367889353549n.jpg,The object was recognized on the previously taken photo,430,a couple of animals that are in the grass .,"['megalith, megalithic structure']",megalith, megalithic structure,,,,,
36.08408007,-115.1658953,United States,http://www.mufoncms.com/files_jeud8334j/89571_submitter_file1__IMG2729.JPG,Multiple shiny objects mostly spheres and some pill looking ones ,431,a blue and white kite flying in a blue sky .,['knot'],knot,,,,,,
36.08408007,-115.1658953,United States,http://www.mufoncms.com/files_jeud8334j/89571_submitter_file2__IMG2722.JPG,Multiple shiny objects mostly spheres and some pill looking ones ,432,a plane flying in the sky with a sky background,"['warplane, military plane']",warplane, military plane,,,,,
36.08408007,-115.1658953,United States,http://www.mufoncms.com/files_jeud8334j/89571_submitter_file3__IMG2723.JPG,Multiple shiny objects mostly spheres and some pill looking ones ,433,a plane flying in the sky with a sky background,"['warplane, military plane']",warplane, military plane,,,,,
36.08408007,-115.1658953,United States,http://www.mufoncms.com/files_jeud8334j/89571_submitter_file4__IMG2724.JPG,Multiple shiny objects mostly spheres and some pill looking ones ,434,a plane flying in the sky with a sky background,"['flagpole, flagstaff']",flagpole, flagstaff,,,,,
36.08408007,-115.1658953,United States,http://www.mufoncms.com/files_jeud8334j/89571_submitter_file5__IMG2725.JPG,Multiple shiny objects mostly spheres and some pill looking ones ,435,a plane flying in the air with a sky background,"['flagpole, flagstaff']",flagpole, flagstaff,,,,,
36.08408007,-115.1658953,United States,http://www.mufoncms.com/files_jeud8334j/89571_submitter_file6__IMG2726.JPG,Multiple shiny objects mostly spheres and some pill looking ones ,436,a blue and white plane flying in the sky,['kite'],kite,,,,,,
43.486222999999995,5.237423000000001,France,http://www.mufoncms.com/files_jeud8334j/89559_submitter_file1__Photo22122017.jpg,Observation de 4 boules lumineuses,437,a large building with a clock on it .,"['flagpole, flagstaff']",flagpole, flagstaff,,,,,
42.733684999999994,-84.5478647,United States,http://www.mufoncms.com/files_jeud8334j/89540_submitter_file1__IMG20180112210716090.jpg,I saw odd looking clouds and took a few pictures with my phone. i did not see the object until i closely examined my photos,438,a man flying a kite in a cloudy sky .,"['motor scooter, scooter']",motor scooter, scooter,,,,,
42.733684999999994,-84.5478647,United States,http://www.mufoncms.com/files_jeud8334j/89540_submitter_file2__20180112211253.jpg,I saw odd looking clouds and took a few pictures with my phone. i did not see the object until i closely examined my photos,439,a white dog holding a yellow frisbee in its mouth .,"['nematode, nematode worm, roundworm']",nematode, nematode worm, roundworm,,,,
42.733684999999994,-84.5478647,United States,http://www.mufoncms.com/files_jeud8334j/89540_submitter_file3__20180112211412.jpg,I saw odd looking clouds and took a few pictures with my phone. i did not see the object until i closely examined my photos,440,a person on a snowboard in the snow .,"['puck, hockey puck']",puck, hockey puck,,,,,
-28.8805465,-63.9786583,Argentina,http://www.mufoncms.com/files_jeud8334j/89522_submitter_file1__IMG0247.JPG,Object flying in the sky.,441,a person riding a skate board on a rail,['alp'],alp,,,,,,
-28.8805465,-63.9786583,Argentina,http://www.mufoncms.com/files_jeud8334j/89522_submitter_file2__IMG0248.JPG,Object flying in the sky.,442,a person riding a skate board on a rail,['alp'],alp,,,,,,
0.0,0.0,US,http://www.mufoncms.com/files_jeud8334j/89517_submitter_file1__IMG58486alamohiko.jpg,Was driving around perimeter of area 51. didn't see until looked at photo. have mulitple photos of moving orbs as well.,443,a view of a road from the side of the road .,"['Arabian camel, dromedary, Camelus dromedarius']",Arabian camel, dromedary, Camelus dromedarius,,,,
0.0,0.0,US,http://www.mufoncms.com/files_jeud8334j/89517_submitter_file2__IMG5803.jpg,Was driving around perimeter of area 51. didn't see until looked at photo. have mulitple photos of moving orbs as well.,444,a car driving down a road next to a mountain .,"['seashore, coast, seacoast, sea-coast']",seashore, coast, seacoast, sea-coast,,,
0.0,0.0,US,http://www.mufoncms.com/files_jeud8334j/89517_submitter_file4__IMG5828.jpg,Was driving around perimeter of area 51. didn't see until looked at photo. have mulitple photos of moving orbs as well.,445,a train on a track near a body of water,"['harvester, reaper']",harvester, reaper,,,,,
39.0955761,-94.4136168,United States,http://www.mufoncms.com/files_jeud8334j/89515_submitter_file1__FBIMG1515644000587.jpg,Found two ufos in photo after reviewing pictures of the sky at dusk,446,an airplane flying over a city in the evening .,['crane'],crane,,,,,,
39.0955761,-94.4136168,United States,http://www.mufoncms.com/files_jeud8334j/89515_submitter_file2__FBIMG1515644040145.jpg,Found two ufos in photo after reviewing pictures of the sky at dusk,447,a red stop sign sitting on the side of a road .,"['flagpole, flagstaff']",flagpole, flagstaff,,,,,
39.0955761,-94.4136168,United States,http://www.mufoncms.com/files_jeud8334j/89515_submitter_file3__FBIMG1515644050005.jpg,Found two ufos in photo after reviewing pictures of the sky at dusk,448,a white toilet sitting next to a white wall .,"[""loupe, jeweler's loupe""]",loupe, jeweler's loupe,,,,,
36.71818492,-76.23008403,United States,http://www.mufoncms.com/files_jeud8334j/89503_submitter_file1__20171218142534.jpg,Good afternoon i've been trying to send a couple of photographs to mufon but with no success my name is michael whitley and i'm a model airplane pilot and on december 18th i was flying at red wing park in virginia beach it was a very strange day and the c,449,a plane is flying over a snowy mountain .,['suspension bridge'],suspension bridge,,,,,,
36.71818492,-76.23008403,United States,http://www.mufoncms.com/files_jeud8334j/89503_submitter_file2__20171219091159.png,Good afternoon i've been trying to send a couple of photographs to mufon but with no success my name is michael whitley and i'm a model airplane pilot and on december 18th i was flying at red wing park in virginia beach it was a very strange day and the c,450,a blue and white kite flying in a blue sky .,['bubble'],bubble,,,,,,
